,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
35,E0_t_U,"t,U",5,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,5,-1.935432356675357,-1.936381037548208,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
36,E0_t_U,"t,U",6,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,6,-1.8990160154432405,-1.8644957839540575,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
37,E0_t_U,"t,U",7,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,7,-1.7819836366485635,-1.776728735025506,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
38,E0_t_U,"t,U",8,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,8,-1.781980921580056,-1.7767287350255059,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
39,E0_t_U,"t,U",9,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,9,-1.776625491778766,-1.776728735025505,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
40,E0_t_U,"t,U",0,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,0,-2.05690906330163,-2.074707339945606,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
41,E0_t_U,"t,U",1,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,1,-2.04411556785187,-2.0535390814379313,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
42,E0_t_U,"t,U",2,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,2,-1.999253672326126,-2.001261471786501,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
43,E0_t_U,"t,U",3,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,3,-1.984453679725536,-1.9845771400651746,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
44,E0_t_U,"t,U",4,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,4,-1.98445130645275,-1.984577140065172,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
45,E0_t_U,"t,U",5,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,5,-1.935432356675357,-1.9261261073526348,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
46,E0_t_U,"t,U",6,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,6,-1.8990160154432405,-1.8820112637831876,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
47,E0_t_U,"t,U",7,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,7,-1.7819836366485635,-1.7814776640303893,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
48,E0_t_U,"t,U",8,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,8,-1.781980921580056,-1.781477664030388,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
49,E0_t_U,"t,U",9,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,9,-1.776625491778766,-1.781477664030388,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
50,E0_t_U,"t,U",0,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,0,-2.05690906330163,-2.061242834885541,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
51,E0_t_U,"t,U",1,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,1,-2.04411556785187,-2.041077658184918,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
52,E0_t_U,"t,U",2,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,2,-1.999253672326126,-1.996249060793291,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
53,E0_t_U,"t,U",3,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,3,-1.984453679725536,-1.9846409150738955,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
54,E0_t_U,"t,U",4,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,4,-1.98445130645275,-1.9846409150738942,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
